Time,intRad_wes,intCon_wes,intLat_wes,intRad_hal,intCon_hal,intLat_hal,intRad_eas,intLat_eas,intCon_eas
561600,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
561900,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
562200,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
562500,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
562800,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
563100,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
563400,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
563700,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
564000,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
564300,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
564600,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
564900,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
565200,8,8,4,0.8,0.8,0.4,8,4,8
565500,8,8,4,0.8,0.8,0.4,8,4,8
565800,8,8,4,0.8,0.8,0.4,8,4,8
566100,8,8,4,0.8,0.8,0.4,8,4,8
566400,8,8,4,0.8,0.8,0.4,8,4,8
566700,8,8,4,0.8,0.8,0.4,8,4,8
567000,8,8,4,0.8,0.8,0.4,8,4,8
567300,8,8,4,0.8,0.8,0.4,8,4,8
567600,8,8,4,0.8,0.8,0.4,8,4,8
567900,8,8,4,0.8,0.8,0.4,8,4,8
568200,8,8,4,0.8,0.8,0.4,8,4,8
568500,8,8,4,0.8,0.8,0.4,8,4,8
568800,8,8,4,0.8,0.8,0.4,8,4,8
569100,8,8,4,0.8,0.8,0.4,8,4,8
569400,8,8,4,0.8,0.8,0.4,8,4,8
569700,8,8,4,0.8,0.8,0.4,8,4,8
570000,8,8,4,0.8,0.8,0.4,8,4,8
570300,8,8,4,0.8,0.8,0.4,8,4,8
570600,8,8,4,0.8,0.8,0.4,8,4,8
570900,8,8,4,0.8,0.8,0.4,8,4,8
571200,8,8,4,0.8,0.8,0.4,8,4,8
571500,8,8,4,0.8,0.8,0.4,8,4,8
571800,8,8,4,0.8,0.8,0.4,8,4,8
572100,8,8,4,0.8,0.8,0.4,8,4,8
572400,8,8,4,0.8,0.8,0.4,8,4,8
572700,8,8,4,0.8,0.8,0.4,8,4,8
573000,8,8,4,0.8,0.8,0.4,8,4,8
573300,8,8,4,0.8,0.8,0.4,8,4,8
573600,8,8,4,0.8,0.8,0.4,8,4,8
573900,8,8,4,0.8,0.8,0.4,8,4,8
574200,8,8,4,0.8,0.8,0.4,8,4,8
574500,8,8,4,0.8,0.8,0.4,8,4,8
574800,8,8,4,0.8,0.8,0.4,8,4,8
575100,8,8,4,0.8,0.8,0.4,8,4,8
575400,8,8,4,0.8,0.8,0.4,8,4,8
575700,8,8,4,0.8,0.8,0.4,8,4,8
576000,8,8,4,0.8,0.8,0.4,8,4,8
576300,8,8,4,0.8,0.8,0.4,8,4,8
576600,8,8,4,0.8,0.8,0.4,8,4,8
576900,8,8,4,0.8,0.8,0.4,8,4,8
577200,8,8,4,0.8,0.8,0.4,8,4,8
577500,8,8,4,0.8,0.8,0.4,8,4,8
577800,8,8,4,0.8,0.8,0.4,8,4,8
578100,8,8,4,0.8,0.8,0.4,8,4,8
578400,8,8,4,0.8,0.8,0.4,8,4,8
578700,8,8,4,0.8,0.8,0.4,8,4,8
579000,8,8,4,0.8,0.8,0.4,8,4,8
579300,8,8,4,0.8,0.8,0.4,8,4,8
579600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
579900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
580200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
580500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
580800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
581100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
581400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
581700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
582000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
582300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
582600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
582900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
583200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
583500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
583800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
584100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
584400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
584700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
585000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
585300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
585600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
585900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
586200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
586500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
586800,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
587100,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
587400,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
587700,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
588000,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
588300,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
588600,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
588900,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
589200,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
589500,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
589800,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
590100,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
590400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
590700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
591000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
591300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
591600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
591900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
592200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
592500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
592800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
593100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
593400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
593700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
594000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
594300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
594600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
594900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
595200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
595500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
595800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
596100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
596400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
596700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
597000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
597300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
597600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
597900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
598200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
598500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
598800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
599100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
599400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
599700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
600000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
600300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
600600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
600900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
601200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
601500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
601800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
602100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
602400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
602700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
603000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
603300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
603600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
603900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
604200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
604500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
604800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
605100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
605400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
605700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
606000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
606300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
606600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
606900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
607200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
607500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
607800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
608100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
608400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
608700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
609000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
609300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
609600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
609900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
610200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
610500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
610800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
611100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
611400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
611700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
612000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
612300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
612600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
612900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
613200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
613500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
613800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
614100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
614400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
614700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
615000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
615300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
615600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
615900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
616200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
616500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
616800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
617100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
617400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
617700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
618000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
618300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
618600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
618900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
619200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
619500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
619800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
620100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
620400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
620700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
621000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
621300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
621600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
621900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
622200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
622500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
622800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
623100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
623400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
623700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
624000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
624300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
624600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
624900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
625200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
625500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
625800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
626100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
626400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
626700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
627000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
627300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
627600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
627900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
628200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
628500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
628800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
629100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
629400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
629700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
630000,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
630300,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
630600,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
630900,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
631200,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
631500,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
631800,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
632100,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
632400,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
632700,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
633000,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
633300,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
633600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
633900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
634200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
634500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
634800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
635100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
635400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
635700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
636000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
636300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
636600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
636900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
637200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
637500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
637800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
638100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
638400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
638700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
639000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
639300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
639600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
639900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
640200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
640500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
640800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
641100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
641400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
641700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
642000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
642300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
642600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
642900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
643200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
643500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
643800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
644100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
644400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
644700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
645000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
645300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
645600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
645900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
646200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
646500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
646800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
647100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
647400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
647700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
648000,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
648300,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
648600,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
648900,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
649200,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
649500,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
649800,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
650100,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
650400,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
650700,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
651000,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
651300,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
651600,8,8,4,0.8,0.8,0.4,8,4,8
651900,8,8,4,0.8,0.8,0.4,8,4,8
652200,8,8,4,0.8,0.8,0.4,8,4,8
652500,8,8,4,0.8,0.8,0.4,8,4,8
652800,8,8,4,0.8,0.8,0.4,8,4,8
653100,8,8,4,0.8,0.8,0.4,8,4,8
653400,8,8,4,0.8,0.8,0.4,8,4,8
653700,8,8,4,0.8,0.8,0.4,8,4,8
654000,8,8,4,0.8,0.8,0.4,8,4,8
654300,8,8,4,0.8,0.8,0.4,8,4,8
654600,8,8,4,0.8,0.8,0.4,8,4,8
654900,8,8,4,0.8,0.8,0.4,8,4,8
655200,8,8,4,0.8,0.8,0.4,8,4,8
655500,8,8,4,0.8,0.8,0.4,8,4,8
655800,8,8,4,0.8,0.8,0.4,8,4,8
656100,8,8,4,0.8,0.8,0.4,8,4,8
656400,8,8,4,0.8,0.8,0.4,8,4,8
656700,8,8,4,0.8,0.8,0.4,8,4,8
657000,8,8,4,0.8,0.8,0.4,8,4,8
657300,8,8,4,0.8,0.8,0.4,8,4,8
657600,8,8,4,0.8,0.8,0.4,8,4,8
657900,8,8,4,0.8,0.8,0.4,8,4,8
658200,8,8,4,0.8,0.8,0.4,8,4,8
658500,8,8,4,0.8,0.8,0.4,8,4,8
658800,8,8,4,0.8,0.8,0.4,8,4,8
659100,8,8,4,0.8,0.8,0.4,8,4,8
659400,8,8,4,0.8,0.8,0.4,8,4,8
659700,8,8,4,0.8,0.8,0.4,8,4,8
660000,8,8,4,0.8,0.8,0.4,8,4,8
660300,8,8,4,0.8,0.8,0.4,8,4,8
660600,8,8,4,0.8,0.8,0.4,8,4,8
660900,8,8,4,0.8,0.8,0.4,8,4,8
661200,8,8,4,0.8,0.8,0.4,8,4,8
661500,8,8,4,0.8,0.8,0.4,8,4,8
661800,8,8,4,0.8,0.8,0.4,8,4,8
662100,8,8,4,0.8,0.8,0.4,8,4,8
662400,8,8,4,0.8,0.8,0.4,8,4,8
662700,8,8,4,0.8,0.8,0.4,8,4,8
663000,8,8,4,0.8,0.8,0.4,8,4,8
663300,8,8,4,0.8,0.8,0.4,8,4,8
663600,8,8,4,0.8,0.8,0.4,8,4,8
663900,8,8,4,0.8,0.8,0.4,8,4,8
664200,8,8,4,0.8,0.8,0.4,8,4,8
664500,8,8,4,0.8,0.8,0.4,8,4,8
664800,8,8,4,0.8,0.8,0.4,8,4,8
665100,8,8,4,0.8,0.8,0.4,8,4,8
665400,8,8,4,0.8,0.8,0.4,8,4,8
665700,8,8,4,0.8,0.8,0.4,8,4,8
666000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
666300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
666600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
666900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
667200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
667500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
667800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
668100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
668400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
668700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
669000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
669300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
669600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
669900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
670200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
670500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
670800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
671100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
671400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
671700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
672000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
672300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
672600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
672900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
673200,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
673500,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
673800,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
674100,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
674400,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
674700,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
675000,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
675300,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
675600,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
675900,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
676200,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
676500,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
676800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
677100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
